Configuration,0.0,0.0001,0.001,0.01,0.1,1.0
codebert,0.045785714285714284,0.14417142857142856,0.16292857142857145,0.1625142857142857,0.11850000000000001,0.054528571428571426
codebert_ft,0.028499999999999998,0.04636666666666667,0.04621666666666666,0.04255,0.031400000000000004,0.018733333333333334
codellama,0.29228571428571426,0.3730857142857143,0.3809571428571429,0.39375714285714286,0.3937428571428571,0.35259999999999997
codet5p,-0.0314,-0.011242857142857143,-0.0011142857142857146,0.007842857142857143,0.008142857142857143,0.0066
